state	posterior	prior	likelihood	treeHeight	ageRoot	treeLength	exponential_popSize	exponential_growthRate	kappa	gammaShape	pInv	clockRate	continent_clock_rate	continent_meanRate	forwards_Africa_Americas	forwards_Africa_Asia	forwards_Africa_China	forwards_Africa_Europe	forwards_Africa_Oceania	forwards_Americas_Asia	forwards_Americas_China	forwards_Americas_Europe	forwards_Americas_Oceania	forwards_Asia_China	forwards_Asia_Europe	forwards_Asia_Oceania	forwards_China_Europe	forwards_China_Oceania	forwards_Europe_Oceania	forwards_Americas_Africa	forwards_Asia_Africa	forwards_China_Africa	forwards_Europe_Africa	forwards_Oceania_Africa	forwards_Asia_Americas	forwards_China_Americas	forwards_Europe_Americas	forwards_Oceania_Americas	forwards_China_Asia	forwards_Europe_Asia	forwards_Oceania_Asia	forwards_Europe_China	forwards_Oceania_China	forwards_Oceania_Europe	indicators_Africa_Americas	indicators_Africa_Asia	indicators_Africa_China	indicators_Africa_Europe	indicators_Africa_Oceania	indicators_Americas_Asia	indicators_Americas_China	indicators_Americas_Europe	indicators_Americas_Oceania	indicators_Asia_China	indicators_Asia_Europe	indicators_Asia_Oceania	indicators_China_Europe	indicators_China_Oceania	indicators_Europe_Oceania	indicators_Americas_Africa	indicators_Asia_Africa	indicators_China_Africa	indicators_Europe_Africa	indicators_Oceania_Africa	indicators_Asia_Americas	indicators_China_Americas	indicators_Europe_Americas	indicators_Oceania_Americas	indicators_China_Asia	indicators_Europe_Asia	indicators_Oceania_Asia	indicators_Europe_China	indicators_Oceania_China	indicators_Oceania_Europe	continent_nonZeroRates	treeLikelihood	continent_branchRates	continent_count	nMigration_Africa_Americas	nMigration_Africa_Asia	nMigration_Africa_China	nMigration_Africa_Europe	nMigration_Africa_Oceania	nMigration_Americas_Africa	nMigration_Americas_Asia	nMigration_Americas_China	nMigration_Americas_Europe	nMigration_Americas_Oceania	nMigration_Asia_Africa	nMigration_Asia_Americas	nMigration_Asia_China	nMigration_Asia_Europe	nMigration_Asia_Oceania	nMigration_China_Africa	nMigration_China_Americas	nMigration_China_Asia	nMigration_China_Europe	nMigration_China_Oceania	nMigration_Europe_Africa	nMigration_Europe_Americas	nMigration_Europe_Asia	nMigration_Europe_China	nMigration_Europe_Oceania	nMigration_Oceania_Africa	nMigration_Oceania_Americas	nMigration_Oceania_Asia	nMigration_Oceania_China	nMigration_Oceania_Europe	reward_Africa	reward_Americas	reward_Asia	reward_China	reward_Europe	reward_Oceania	allTransitions	coalescent
15050000	-44902.342967215576	-205.3005260895834	-44697.042441126	0.2927322697603006	2019.8821311182176	8.42763027793233	1.3212087525934113	6.197792155494721	6.1207128240323785	0.2373314590226816	0.5791202124602127	0.0013093512078634	1.9655598430652843	1.9655598430652816	0.379982151079373	0.961080085547878	0.1620238604728149	1.2949870091682787	0.0331554873515217	0.1905433324196883	0.2605699458552767	1.574846785882426	0.2967670505630563	0.7292528091977946	2.643265757916163	0.0653045424553121	0.8048283174104802	0.7682585231840029	0.1724147849972679	0.4142583164009746	0.3612510364506968	1.209457290335973	0.475309101913394	0.2585929749524332	1.879403462864894	1.5955326220560704	1.0942107858660537	1.255393757265496	3.8335356433434855	0.7850527062631272	0.6529807894408134	1.56529349836876	2.550828555561776	0.0517279411784867	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	10.0	-44487.96602299543	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	17.0	6.0	6.0	1.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0021188847209662	0.8825652429429489	0.6168849967210577	4.54511897995874	1.905350398598928	0.5171997734832079	48.0	-143.33163115502845
15100000	-44967.16178677859	-276.4114068360964	-44690.750379942496	0.2653234879945255	2019.909539899984	9.323116692556525	2.155486527806425	8.512170328645453	6.36208566395411	0.8422136547994487	0.8391493214616749	0.0012120025144583	1.7569595666499755	1.7569595666499769	0.589170458124151	1.3681070466834355	0.2140688135755841	3.6478288304931454	0.3928589559478547	3.168122898932867	0.12210486383884	0.6249589159012868	3.286639318778436	2.9180387452065517	0.5535282837554009	0.2013350051940262	1.3245357902462074	1.9803484888185308	1.418405863993748	0.9779072609453038	0.1175432805819345	0.7709688069367158	1.5713590341239745	0.9480924024586268	0.74028668893557	1.6163777664779595	0.5626713443045476	0.126835409797015	4.161715919623167	0.4896707249282505	1.6627497401160487	3.416368422928133	0.4081193794376115	0.3789731163406197	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	12.0	-44483.40330765838	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	8.0	6.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0219548371456979	1.0282292405065816	0.8542723295421419	4.8175875846065015	2.287002316055189	0.4608027322106596	49.0	-197.64591196189724
15150000	-44934.69124074405	-232.91327488893947	-44701.77796585511	0.2703619056321256	2019.904501482346	8.654543883418688	1.4628889126544808	6.857303927327756	5.852290646299566	0.086153568059199	0.6002208741328431	0.0012576274791011	2.058637393497567	2.0586373934975644	0.7599160562514455	1.4056082859134855	0.9850464811919843	1.2036524401963185	0.0207948348832994	1.9711248746374408	0.5886158244618763	0.4427170979594089	1.2531251108469617	0.6800812872033464	0.2567050987378033	0.1449454315818639	0.8908810166450775	1.5975073625706129	1.6158999903974092	0.0348261598754084	1.318370366861206	0.5544143795380592	0.6356944067673868	1.4469708192953126	1.7167371319234834	1.601852255340338	1.5285150870190465	0.1183107838223678	3.516236286788125	0.3698134594000145	0.2882135037926513	0.572487923038184	0.12350400636486	0.2765793587084719	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	-44491.3038034855	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	18.0	6.0	7.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097945607881692	0.8361971551793451	0.6207265225251936	4.637920132018713	2.0493949015327337	0.4621107190965876	52.0	-169.72595987136376
15200000	-44927.1015888343	-231.3802676731925	-44695.72132116111	0.2598284168981047	2019.91503497108	8.48304010852299	1.1290481521218385	3.646622980530872	5.424923008877967	0.4798397455598691	0.7574665936512173	0.0012849735234777	1.755235285112516	1.75523528511252	0.6435576160637803	3.0318293625081445	0.0867957624822432	0.2744687561748408	1.031964013649112	0.6874143577506318	0.1206251148493803	0.4799743469936097	0.0218250987864002	0.6261743970088708	0.9350907311022044	2.74261750210412	0.7518108916022264	1.992269592240819	1.1899812320688183	1.189482735579808	0.1382454187268471	0.0391984069329401	0.3912037353929039	1.3171565488475006	1.244429122445592	2.716608160136947	1.513477354429012	3.85689568177588	2.8276260553616908	0.1053636298907883	2.1276686358745827	0.219545543225948	0.3460182793704719	0.0891261176507514	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	10.0	-44485.682850178055	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	5.0	8.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0148788321152686	0.819742196917328	0.7172587531847083	4.457993449959597	2.0993245250553376	0.350413173131252	52.0	-169.14305127537827
15250000	-44947.37488018242	-263.954407133789	-44683.42047304863	0.264473098372545	2019.9103902896056	8.972395421201163	1.1782934528974098	3.9515181355065	7.405270087129189	0.7177802038048735	0.8449083396317407	0.0011613227295602	2.2425354620258355	2.2425354620258355	3.882056375597653	7.952264927701257	0.4194643594205474	0.1484718606040781	1.31489619032547	1.3953186335216832	0.5682001475780609	4.422688315479634	0.0047007764552563	1.4785499519288836	1.5639510582434633	0.2424096970266711	0.8404199225994109	0.2965013629777904	2.50495847894722	1.0897663199494856	0.2864832983941475	6.01346281781362	0.0083826104655272	0.8929060071975359	0.147744157524448	0.7325387974465162	0.8325261272485237	1.4796279126055698	1.8193679138837604	0.835459553639957	0.7245618711875835	0.8011000857211162	0.4934677710359316	2.739485174852331	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	10.0	-44481.22688364401	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	17.0	8.0	6.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0146219903350514	0.8683774825943232	0.7806139267662635	5.174695229506386	2.065735435470107	0.4368441986911471	51.0	-181.9740985604818
15300000	-44928.42722041442	-233.39710543080216	-44695.03011498362	0.2779529859443818	2019.8969104020337	8.928417286142366	1.498574627379424	6.851788735678412	6.252411741085961	0.1389042146564507	0.6484526978881657	0.001272583515989	1.6136202569478408	1.6136202569478395	0.66767159669445	1.7205975283436452	0.1218842158558364	0.0554315831888266	0.2360555945861813	0.2820862890932616	4.773116119238158	0.7264934747476984	1.596705717430253	0.1498936762976963	0.0031542385804168	1.3021897856921612	0.8733209892764133	1.2137494972747602	0.057002854240614	0.258476175762192	0.3460494703785686	1.3208767520479416	0.1937803098818328	1.0997570286329388	4.121362139518815	1.2309521197624256	1.1645726635964244	1.1743136098528897	5.134284092342626	0.8395834576869469	0.2219117380906287	1.0058101595507654	0.0841139198613755	0.5355115261970294	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	13.0	-44491.54527573324	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	21.0	7.0	6.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0161351089123373	0.8346026555400236	0.7331236423504	4.729545396681366	2.2702173202285314	0.4444610989793131	51.0	-166.33074252432846
15350000	-44949.94726250535	-248.51934402462007	-44701.42791848073	0.2588785394537786	2019.9159848485244	8.934781079622065	1.1296460294557835	4.536016684219348	5.73560311580682	2.327545447268143	0.8182964749585527	0.0013644070144826	2.0553683163562373	2.0553683163562377	0.8778645006610023	1.2966230233168885	1.2503112828634972	0.4547984208580973	0.324987146579464	0.0248787653375072	0.1515430589043075	0.9445284442532584	0.4638197194915041	1.4766834816479808	0.1181440547601954	2.8947505467031145	0.539638394689301	1.0553700729625004	0.4441895763638752	0.5836446166421075	0.5683051728245219	0.2135832339423742	0.3661274789884596	0.5878769519502554	0.4159313485869025	1.536528763711104	1.657945076745009	1.4344455917263357	2.4571038649444934	0.5174861324326291	0.753306436004451	0.514634864614911	0.1156364497736801	2.10000368921016	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	14.0	-44492.40014243946	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	18.0	6.0	5.0	1.0	5.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0190140135939682	0.8514887269880658	0.8320816240919814	4.616423087401382	2.185586003599183	0.4795780710974764	50.0	-181.03132135919645
15400000	-44929.12628868415	-259.0109568059329	-44670.115331878216	0.2607188838388549	2019.9141445041396	9.582838150921305	2.101622927647191	9.144154906608792	5.935158202600376	1.0201421594318787	0.7992975201595971	0.001115821038043	1.6790001746062728	1.6790001746062715	0.9624046465486288	0.537107973194409	0.0832853056162158	1.072915109611856	1.016858857229059	0.4820884277187821	0.6224162722431305	1.4121110826211472	0.340642731676227	0.150448194111939	0.744416538726046	0.0497162281169947	1.386830964084805	0.718418105967693	0.2922597560056238	0.0293143629559611	0.3094679792914083	0.1990465960289387	0.5567145315588212	0.4749328758990693	1.2139088779039824	2.070273687679794	1.099245735090009	0.2278593776328487	3.1938147952991787	0.1715428363131538	1.3039262697112877	0.3710844081247018	0.4042317711610277	0.759548427044011	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	12.0	-44467.12059327589	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	19.0	6.0	5.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0177120303208725	1.1862916644410866	0.6470891245630332	5.0463773756739325	2.2804379882484924	0.4712531671635444	50.0	-197.27440714783563
15450000	-44920.69518799224	-217.42601758048275	-44703.26917041175	0.2600247404414107	2019.9148386475367	8.340998489365418	1.0187502498850092	4.559246245700143	6.310468898073022	0.4178697479913449	0.7774858430527172	0.001377918866982	2.5492341417362474	2.5492341417362523	0.4357100025277928	0.5054282598011088	0.2732568892759053	0.1315619887842913	1.1175581830233967	0.9125753083985352	0.3513514471460133	1.1009458288515002	0.2481696965580265	0.4719787671049248	1.6230485075571426	0.4051203324849425	0.7399401733524151	0.8183190689400662	0.1097564342178126	1.2842404774619611	0.5356955148298923	0.390705448513679	0.2251434549823931	0.0558227056706621	0.4619027401063418	2.1043191740059424	1.718135954652038	0.8044635089443883	2.019427959946058	0.931918576122382	1.924549204763128	0.0321365979101821	1.5155528865709302	0.8659813247275812	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	14.0	-44477.00491275274	0.0	56.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	14.0	18.0	7.0	6.0	0.0	3.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.018230513457634	0.7593036466723576	0.7157879023896963	4.388043639685611	2.0604907618358927	0.3951200424505598	57.0	-152.63978355469632
15500000	-44921.92607263367	-208.5105783944317	-44713.415494239234	0.2624916756148854	2019.9123717123632	8.485398534000122	1.4532155476233597	8.162988991390131	5.912150526396723	0.8791882843078563	0.81146188713465	0.0012209043534091	1.7329609356029256	1.7329609356029267	0.3177743949291768	1.2323385007983223	0.560131825540912	2.9062930100237288	0.1788628453324833	2.118398747084949	0.573703875168251	2.997703351865212	0.3871897024842491	0.8068751679311804	0.299779787222878	1.8095694078266251	1.7068020299702118	0.4936109830121564	0.2349350564154895	0.6388403165064552	0.4245477645139862	0.1763107434567969	0.029618461819226	1.5715625402847926	0.352210502132032	2.93464685428803	1.2858306009503353	2.320198386236492	2.4419878161637265	0.5162731945788641	0.0098625827871455	0.4467610147686374	0.1750437902575013	0.4871468609794441	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	12.0	-44489.14176633329	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	21.0	7.0	3.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043234457286582	0.809700886495931	0.6408355950052358	4.5408498191315285	2.153739013752105	0.4133845987814487	55.0	-141.4367674847582
15550000	-44948.27183712715	-226.54203962707416	-44721.72979750008	0.2662424545729693	2019.9086209334048	8.398341405702197	1.1827093617150055	6.672454680716529	7.521776891694099	0.5584851805904216	0.7987833959045212	0.0014146799170815	2.332744085867549	2.3327440858675503	1.3192997610498436	0.3494713872934971	0.0659771874191241	2.3913858921447133	1.0422064242979354	0.4244225177871241	0.2473021904845319	0.1820892180062765	3.1488801427971147	0.9717314081110676	0.0776110923848748	0.0605920302308407	2.4918050144017587	1.3831836715217332	1.498642728922514	0.3547202566018162	2.984254736045404	0.7630132156265909	0.5741375235123022	0.9739428965093264	0.7284086923173478	3.401866261910825	1.6838663480080904	1.112491436085189	5.007134808617808	0.5535371072931462	0.1785441519313253	1.979074237832948	0.0303130005584478	0.6655712967177647	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	14.0	-44495.85341026168	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	14.0	22.0	7.0	7.0	1.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.006487457201993	0.7048225582417321	0.6082509283285205	4.754805317896128	1.7645128138370771	0.4536614823638255	57.0	-148.11090416939297
15600000	-44956.60884947058	-255.74638853467567	-44700.86246093591	0.2702727558966937	2019.9045906320812	9.189729951125292	1.5058206670122585	6.755411826827102	6.370024426643303	1.7891228852465533	0.894305881618887	0.0011450589585397	1.748721247791435	1.7487212477914378	0.3897446837102559	0.6635625093250388	1.714953642003096	1.328537037773121	0.2162068890979824	0.1302597335801883	0.1241798582985908	4.267619555009606	0.1727713830531026	0.1688261488932439	0.1465418369786935	1.7399685325634542	0.679897925294805	1.617423012935496	0.0303944667763961	0.5878143102151824	0.1871969517627271	0.212039199297354	0.6110866130535991	0.4527575198080699	0.3254633853558883	1.3387965454388064	0.944201498112813	0.0282732558203827	2.8689239252008067	0.4304011315133582	0.4028555473128163	1.1935327006069587	1.0646905223927727	0.0226496611904811	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	14.0	-44477.61167967667	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	14.0	22.0	7.0	6.0	1.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0130146850540992	0.959052603819082	0.7352365328583456	4.751702680665374	2.140149013873757	0.5362175039498663	56.0	-191.2410559993061
15650000	-44978.6403794718	-256.16848084766184	-44722.471898624135	0.2844962150469378	2019.8903671729315	9.15935889914596	1.909210573485419	9.55781032619984	5.139260579219738	0.4828354075604267	0.6978389548726768	0.0012475336709167	1.708955112080098	1.7089551120800983	0.0115914145505452	1.5458389933113117	0.2647190633569284	2.29481624006457	0.0892472981912095	0.2425116194181828	1.2561541852478568	0.0130685532355181	0.3116250327882934	2.039271190133152	0.0883848412992016	0.7335083184314866	1.1471569437052118	1.1140800149533996	1.716685910927217	1.4732409437958118	0.5037162042611523	0.1101148578958318	0.5272483707665976	1.2752867086847886	2.093459471360124	2.7077272882558074	1.4419410864112594	0.9001809402755993	3.5712358097021903	0.1928503137979081	0.5402707184992666	2.071748588967773	1.61318415277586	1.6806596762980026	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	11.0	-44513.92469548861	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	21.0	7.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0135979048479976	1.0331276740605906	0.6683322355554652	4.959538408283831	2.056484465972523	0.480318738830483	53.0	-185.28518355160872
15700000	-44942.858039679966	-249.91249972444547	-44692.94553995552	0.250860781914244	2019.924002606064	8.884483362853063	2.171094102139256	9.16282838122177	6.412892653454973	0.7577585345867983	0.8003988323173239	0.0013769292621157	1.8321432214434323	1.832143221443434	0.066474237672881	0.2952327255092321	0.0072058040112959	0.4506383603590631	0.2680040594331427	2.251224460677209	0.0070168964132264	0.5532620844473412	2.2128447925939456	0.6519408795912969	0.1531638080505396	1.2974772818888642	0.9444194396573417	0.5636372106234747	0.5861428626424657	2.5761867360639306	3.642053553062595	0.2737417694314312	0.2739945166537879	0.4834664309903854	0.0313644432592388	1.9620610641093583	1.9800746930798376	0.1517147509876445	2.018080372513618	0.2977059631086686	0.0071374225065991	2.048337758316875	1.5984692163391978	0.6662953074407992	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	11.0	-44474.38913331925	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	22.0	6.0	6.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091001306100814	0.9303564536556106	0.6996504687807167	4.949740333425664	1.9389295332498184	0.3964151007119358	54.0	-182.93034896699555
15750000	-45004.9457346543	-293.99585425023923	-44710.949880404056	0.2894684516850377	2019.885394936293	10.059323856404454	1.2337958654510686	4.054760835872532	5.973183642102228	0.4801860201167793	0.71950872825182	0.001213576029409	1.870250272438072	1.8702502724380723	0.6747792906350049	1.7539748213772457	0.2001092945910905	1.7783558263101624	1.91184901315728	0.2183200729530255	1.394766138011432	0.2088386598988243	0.2547480124950274	0.4785042130131894	0.3906473562189748	0.3204876819999976	1.3518330390269075	0.9654700289329596	0.5009239099722563	0.4274631952599007	0.4554194209562318	0.9288857522611638	0.3011821808440045	0.7687067305893088	0.0488616757439914	2.045338782967164	0.4604040180690502	0.0691247905338211	2.692410019030641	0.4310785838570232	3.307532460418141	0.3867695720633171	0.0252777825609834	0.1325943695951815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	11.0	-44491.81791739651	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	21.0	10.0	6.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020883747124819	0.9277743244444152	0.829975344179125	5.278938206507584	2.375332382233073	0.5259923090589923	56.0	-234.4268316761118
15800000	-44961.21147199923	-254.69275842452143	-44706.51871357471	0.2690591865539192	2019.905804201424	9.384892737240786	2.018353104472061	8.691996419273089	6.873266660744168	0.0951951603467768	0.6130134262031096	0.0012940937917881	1.7676687140168477	1.767668714016848	0.6425226521783778	1.177988425444406	0.7233737168628498	0.4619390257525005	0.0847535181984845	0.233306067922488	0.7503973800463173	0.6908030424947501	0.5063543334004488	0.5763322564623319	0.4751331873860664	0.1558852610177568	1.7555599385948328	1.276845315301348	0.949896398831256	1.318261694611635	2.391351488178691	0.966274466639465	0.4619940557232815	0.9702582377359068	0.234338799449532	2.414339484787102	1.4246059737305348	0.027995580465254	3.768931401983744	0.5448295289007811	0.0924305522082039	0.0728648838751845	0.4853474433083841	0.5042914944839038	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	11.0	-44476.664811403374	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	23.0	10.0	4.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0081303169367839	0.979382555825316	0.6592259436863623	5.18667180206424	2.190779956300894	0.5314660383559644	59.0	-191.44289095743963
15850000	-44910.55852899187	-219.40146979372375	-44691.15705919814	0.2599629320283956	2019.9149004559497	8.632122488515332	1.046363322861309	4.308313303334936	5.59009755007467	0.615420517140511	0.7246425158575163	0.001404117635645	1.5753547108335786	1.5753547108335784	0.4215577576613913	0.9180344597212744	0.0256275850511826	0.2603795146427647	0.0963667130771098	1.4951101271166354	1.0748342874774894	0.4732289712995481	1.8456363560703188	0.7568142116821075	0.3606269258241509	0.5698227505768758	0.5957717827276393	0.342931714711485	1.1704598966695607	1.176441961268171	0.2780739094624604	0.597995430053535	0.0869807538422643	0.8185291166044387	0.5724845418159817	1.5409503112357537	0.5610426284823921	1.1821846201488635	2.3045567989648763	0.2716457286112833	1.5063833957630304	1.3531206304914	0.7364799283097385	0.0921911983003226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	10.0	-44478.05878317282	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	18.0	9.0	6.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144922394903224	0.831626411224896	0.7833805424849198	4.573816358662793	1.8800844041547948	0.4825336753948495	53.0	-166.83310128422596
